V1,V2
B3GNT9,0.454287442
ARHGAP20,0.454015498
DMBT1,0.453210519
FBXO17,0.453204512
AMELY,0.452940708
HCN4,0.452800761
SOX15,0.452457943
TNS1,0.451962175
MTMR8,0.451932104
FAM83B,0.451553918
RGS7,0.451460771
ZNF474,0.451249899
NOL4,0.451183658
C22orf23,0.45112606
CYP4F3,0.450574925
NCALD,0.450320971
INMT-MINDY4,0.450211521
CCDC181,0.450119407
KCNE1B,0.450108657
KCNMB1,0.45002025
ANO6,0.449610788
CYP3A5,0.448711843
CALD1,0.448680755
FEV,0.448394929
DMRT3,0.448205224
TMEM253,0.448194018
CTF1,0.447982694
INSL5,0.447837653
CAPN6,0.447759736
GAS2L1,0.447758298
LRFN1,0.447746425
ACTG2,0.447460834
GATA4,0.447161625
LHFPL4,0.447057127
BIRC7,0.446996146
ABCC11,0.446854096
CLIP4,0.446851854
PAQR5,0.446359057
KANK2,0.445721625
SERPINB12,0.445441886
LAMA1,0.445434178
SYT5,0.444654186
PRAME,0.443871799
OMG,0.443702553
RGS22,0.442864241
B3GALT2,0.442858197
TGM5,0.44264657
PIWIL1,0.442559625
LRRC17,0.442250574
CCDC8,0.441955217
ADGRD1,0.441466564
HIF3A,0.441382102
ATRNL1,0.441303813
SPEF1,0.440959218
KRTAP3-3,0.440658706
CCDC175,0.440609424
LARGE1,0.440495721
TCTE1,0.440279428
LRP1B,0.440173745
SNX7,0.439999584
PRLR,0.439926456
NKAIN3,0.43991654
KATNAL1,0.438942652
HMGCLL1,0.438767765
CAMK4,0.438712182
SEC23A,0.438645389
NLRP8,0.438611319
ILK,0.438590925
ANP32E,0.438461095
SLC25A45,0.438390937
COL9A2,0.437700646
DUSP19,0.437554643
SGCB,0.437455354
SLC6A15,0.43744756
VSTM2L,0.437249029
PXYLP1,0.437182242
KIF18B,0.437007159
ZNF385C,0.436899062
ITGB1BP2,0.436407586
AC020636.2,0.436245716
TMEM225B,0.436158013
DNAAF3,0.436082589
MCC,0.435944832
JPH2,0.435930898
MYH2,0.435542813
ADAM21,0.435266405
MGARP,0.435022081
SLC16A5,0.434955299
LRRC56,0.434890333
MZB1,0.43475611
KCNMB2,0.434466179
GPR87,0.434098834
ASZ1,0.434081228
SLC22A16,0.434011958
DPPA5,0.433836707
ASB2,0.433745616
SEMA3A,0.433617278
NECAB2,0.433608019
ARL4D,0.433347578
RBPMS2,0.433148953
PCDHA13,0.4324096
LPAR1,0.432358111
PENK,0.432334971
SCPEP1,0.432079337
GDAP1L1,0.431916369
NDRG2,0.431752361
TCEAL7,0.431200534
ADAMTS18,0.431163746
PPEF1,0.430973299
USP44,0.430682251
ZIC2,0.430388038
CHRNA4,0.430283478
ARSF,0.429608313
PLAAT1,0.429486126
HOXB3,0.429202006
CT83,0.429183575
TERT,0.429158801
APLP1,0.429031013
TGM3,0.428774991
HBB,0.42869999
GJB5,0.42861641
AJUBA,0.428263733
NUDT8,0.428232572
SFRP5,0.427909697
SLC41A2,0.427809332
AFAP1L2,0.427743172
CLCA4,0.427711079
PLA2G1B,0.427650073
DENND2B,0.427600869
STK26,0.4273039
FHOD3,0.427227065
WNT7A,0.427224996
ERICH6,0.426571851
ACE,0.426508664
LINC00514,0.426195967
LENEP,0.42562519
LGR6,0.425036446
DMD,0.424695247
RCBTB2,0.424354847
CDC42EP3,0.424072536
PGR,0.423990774
CCDC89,0.423553795
KRTAP5-1,0.423467726
AOC1,0.423065319
TEX26,0.422872599
KIT,0.422798944
NCS1,0.42272951
TMEM151A,0.42258568
HSPA1A,0.422474557
CLVS2,0.422252677
MXRA7,0.422144726
TMEM37,0.421844017
RIMS3,0.42170919
ORC6,0.421575605
SEC14L6,0.421567195
CD40,0.421254213
EID3,0.421248512
MEIS2,0.421222629
LY6K,0.420986692
C20orf204,0.420922811
GPRIN1,0.420605176
MAPK8IP2,0.42054887
NEURL1B,0.42033513
AMOT,0.420131066
AQP3,0.420021075
IQGAP3,0.41989579
GLYATL1B,0.419848594
NOX1,0.41952411
DACH2,0.419510399
GHRHR,0.419484192
ACSF2,0.419239676
AICDA,0.418805746
PPP1R3A,0.418720353
SNORC,0.417413092
HES4,0.417408315
RGS7BP,0.417270733
ISYNA1,0.417182573
NHSL2,0.41716633
KLHL17,0.416814369
TRIM6,0.416602306
MRPL41,0.416602282
PNMA2,0.416548855
DPYSL3,0.416522225
ART3,0.416456091
CPA6,0.416429203
ERG,0.416062584
HOXD8,0.415598757
MR1,0.415500208
CFAP73,0.415205423
OXGR1,0.415195232
MYT1,0.415112861
SDR9C7,0.41463415
PCSK6,0.413973119
KCNIP3,0.413684107
PLEKHG3,0.413534481
TLR2,0.413385175
SSTR2,0.413326685
HPCAL4,0.413267669
DSG4,0.413263547
CDH23,0.413166955
P2RY2,0.413135279
ANXA2,0.412911744
FAM166B,0.412852463
CCL18,0.412663956
LIN28A,0.41263612
ZNF516,0.412428712
TBX5,0.412195695
SLC8A1,0.412130163
FCRL4,0.412105117
ROR2,0.412024212
SGPP2,0.411835925
CNN1,0.411527346
PRRG4,0.411273183
ATP11A,0.411035499
RBKS,0.410913512
FAM163A,0.410064808
LRCH2,0.410012387
KRT83,0.409251349
PDE5A,0.409232235
GPR156,0.409195298
GJA1,0.408907241
CYB561A3,0.408531768
MEIS1,0.408303268
ADCYAP1R1,0.40813169
E2F7,0.408077326
HECTD2,0.407960148
SSUH2,0.407941208
CORO1C,0.407726472
MAP3K20,0.407490712
DUOX2,0.407462816
OR7C1,0.407379827
MT3,0.407078264
C16orf74,0.406961637
CFAP74,0.406924504
BEND5,0.40661681
PJA1,0.406490797
PON1,0.406407807
BCO1,0.406368216
SDK1,0.406261058
MYOF,0.406029766
TENM3,0.405590596
HSPA4L,0.405463213
MAMDC2,0.405280258
OR51E2,0.405198132
SLC6A11,0.404889595
UBE2C,0.40483653
ASIC3,0.404761964
ENPP3,0.404663254
EVX2,0.404614261
ANXA6,0.404407897
PIPOX,0.404387872
ABHD12,0.404376399
ONECUT2,0.404181979
LONRF3,0.40408862
RHCG,0.404032867
HABP2,0.403854076
GJB3,0.403392502
SLCO3A1,0.403337133
CAP2,0.403199655
CCDC17,0.403165746
TGFB1I1,0.403075112
SMIM10,0.402968668
PCDHA9,0.402782836
PNPLA1,0.402699236
POU3F1,0.402698496
CLC,0.402419702
TRHDE,0.402362523
TNFSF11,0.402252703
PBLD,0.402225431
GRM8,0.402188636
MICALL1,0.402144916
SOX8,0.402054184
HAND1,0.402051246
CAVIN2,0.401917331
C10orf95,0.401906157
TMEM63C,0.40158812
NAGS,0.401404956
CPNE6,0.401292582
DMRTA2,0.401231747
DIO1,0.40123028
MAST1,0.401208458
KCNU1,0.401009162
SLC14A1,0.400639509
SEMA6D,0.400412597
STK33,0.400054792
FAM81B,0.399891364
OR2H1,0.399769238
ADCY5,0.399509371
PTGIS,0.399427602
RAB38,0.399413258
TMEM40,0.399388349
MAGEL2,0.399252679
GLIS1,0.398902322
CADPS,0.39884683
IER3,0.398793076
CCDC54,0.398749357
DNAJB4,0.398382942
SLC10A1,0.398317854
NAA11,0.397977409
KCNE5,0.397756116
XPO6,0.397433848
ANO5,0.396797577
PRDM11,0.396413944
ZNF488,0.396400396
ATOH7,0.396311
GNA14,0.396160292
SCN5A,0.396147658
GRM1,0.396009827
SPON1,0.395814593
LINGO2,0.395646575
SGK2,0.395511298
FOXI2,0.395257755
RP1,0.395209827
B3GNT8,0.395158061
CSRNP3,0.395094934
RNF180,0.395086837
HOXB2,0.39501996
C3orf70,0.394962927
CERK,0.39480043
MED21,0.394713759
VWA5A,0.394705387
FEZ1,0.39455412
CACNA1D,0.394344831
KRTAP4-3,0.394234939
ARHGAP23,0.394011594
PRTFDC1,0.393814218
RBBP7,0.393032023
PRDM12,0.392937333
PDPN,0.392899731
SMS,0.392800794
LRRC14B,0.392332439
EFEMP1,0.39202162
PRNP,0.391982436
GSTM5,0.391976155
H2AC19,0.39162259
TMEM200B,0.391455391
MGAT5B,0.391111502
TAGLN,0.391105084
SLITRK2,0.390982416
ACTA2,0.390923204
HSPA1B,0.390600525
CENPVL3,0.39050079
ADGRL3,0.390385537
NEUROD2,0.390326715
ULBP2,0.390276318
ARHGEF26,0.390176464
C7orf31,0.390116342
GALR3,0.389104361
GDF15,0.388640967
CORO2B,0.388551056
TRPC1,0.388497054
KLHL5,0.388380951
FAM162B,0.387979802
AKR1C3,0.387868164
NEXN,0.387864355
ST6GALNAC2,0.387846428
SLC24A3,0.387838561
ITPRIPL1,0.387630018
CCDC150,0.387326558
KCNA2,0.387177616
DSCAML1,0.387114821
RNF113B,0.387069388
FAM222A,0.386731372
GPR161,0.386708393
IP6K3,0.386627846
SCGN,0.386608432
AGR3,0.386603839
NPR2,0.386391279
PLEKHG4,0.386086538
NT5E,0.38596405
POPDC2,0.385935531
NELL2,0.385623832
NRK,0.385470106
FREM3,0.385373188
IMPG1,0.385313347
KCNB1,0.385131741
C11orf87,0.385099064
HLF,0.384966008
NYAP1,0.384926896
FGF8,0.384551437
CFAP161,0.383830294
MECOM,0.383755587
IZUMO1,0.383381581
RSPH1,0.383134241
SLC47A1,0.382814182
TMIE,0.382681689
MEGF11,0.382318834
IL1A,0.382276357
ADH1B,0.382206551
COL19A1,0.381667693
WNT2B,0.3815924
LCA5,0.381459096
DISP3,0.381425661
CAVIN1,0.381400319
SMOC1,0.380969701
CBX7,0.380918876
AOC2,0.380722992
KLHL38,0.380713405
CCER2,0.380686182
TRPM4,0.380641618
ATP6V0D2,0.380521746
SLC51B,0.380306973
PLPPR5,0.380167716
GNG7,0.380165328
CDH17,0.380029362
TNR,0.379780841
GYS2,0.379717115
SLC25A12,0.379146556
TMPRSS11D,0.379136811
KIAA1614,0.379108329
EDNRA,0.3789197
TRPC6,0.378855735
INKA2,0.378730026
CALM1,0.378526768
HTR3A,0.37843811
ALDH8A1,0.378400663
STPG4,0.378366486
MCOLN2,0.378313437
GBP6,0.378288202
SIX2,0.378256219
MAK,0.378016736
SMTN,0.378003315
MUCL3,0.377998152
ANK2,0.37778071
VNN1,0.377711389
OPRD1,0.377621966
LPIN1,0.377542021
PCARE,0.377342892
GNMT,0.37733795
ABCC4,0.377296956
ARHGEF25,0.377262565
NACC2,0.376778639
SLC9A1,0.376764924
RARB,0.376700392
LRFN2,0.376645767
MKRN3,0.376446754
HACD1,0.376344315
KCNJ8,0.376144311
SYNC,0.375943863
COL21A1,0.3757736
TINAGL1,0.375698466
SLC6A4,0.375548737
GIPC2,0.375531826
MAT2B,0.375415191
CRYBA2,0.375327375
MROH2B,0.375164505
PCDHA12,0.37490139
KIF12,0.37482056
MYZAP,0.37468145
NHS,0.374553737
CRYZ,0.374548432
DPP6,0.37439923
VWCE,0.374376305
DUSP3,0.374328489
MPZL2,0.374290907
GJC1,0.374037977
VEGFD,0.373945607
HHLA2,0.373816147
DSTN,0.373698124
LCN12,0.373633191
DMBX1,0.373563578
PYCR3,0.373405575
SERPINB10,0.373258809
PORCN,0.373221993
RXFP3,0.372910126
GOLM1,0.372745205
SCN2B,0.372678401
DGLUCY,0.372464281
OGN,0.372251395
HSD17B6,0.372105977
RAP1A,0.371940725
F2,0.371923893
ABCG4,0.37176365
FRMD7,0.371747843
BEND4,0.371735805
AP3S1,0.371665997
DUSP4,0.371566581
ARHGAP10,0.371530735
LPP,0.371523952
HEMGN,0.371238824
SNAI2,0.37102786
ZNF750,0.370540831
PHF21B,0.370377392
C5orf34,0.370044368
NAALADL2,0.369996935
RGN,0.369850196
PLS3,0.36977895
OR10G2,0.369540317
SLC25A22,0.369343418
ENTPD8,0.369324504
NTF3,0.36926979
SYT9,0.369208464
CXCL17,0.369075735
SGCE,0.369022872
RAD51,0.368963902
SCUBE1,0.368894005
CLIC4,0.368629972
APOA1,0.368624787
RSPH14,0.368583416
RBPMS,0.368383088
ZIC5,0.368338432
DYNC1I1,0.36777535
SPINK8,0.367293247
ADRA1B,0.367074254
CYB5R2,0.366947677
DDR2,0.366885402
MYH13,0.366878322
LMO4,0.366818327
MAP1B,0.366734554
PLN,0.366671258
LSM11,0.366326488
SSPN,0.36624974
CACHD1,0.365873937
CNTN1,0.365803496
CSPG5,0.36570196
PCYT1B,0.365653967
ITGB3,0.365513076
GPR37,0.365371476
UPK2,0.365212241
GPM6B,0.365108109
PRDM5,0.365092775
CNTFR,0.365080804
DBNDD2,0.365013242
CDK5R2,0.364600169
TENM2,0.364579088
MBNL2,0.364444411
CDKL1,0.364435635
AC013470.2,0.364382162
OR7A5,0.364228404
CBLN2,0.364163167
HEPH,0.363757715
IRAG1,0.363587916
PINLYP,0.363323422
PEAK1,0.363267714
RMDN2,0.363004949
TCEAL2,0.362854801
SPRN,0.362847422
TRPC3,0.362783271
HS3ST3A1,0.362673598
CRP,0.362479996
MYORG,0.362367506
CAPG,0.362234255
MRAP2,0.361842933
FAM53A,0.361584899
MGAT4C,0.361498299
SLC16A4,0.361408176
VIT,0.361237612
FOXD4,0.361220161
TSPAN2,0.361150441
ANKRD65,0.360918597
TBC1D1,0.360913655
DMPK,0.360842575
MMP20,0.360657687
TEAD1,0.360447308
CCN6,0.360140857
KRT5,0.360132957
SLC3A1,0.359990939
TSPAN3,0.359957535
PZP,0.359876705
CFAP157,0.359871082
SLC16A6,0.359695806
SCGB1D2,0.35961945
PNMA1,0.359325999
NLRP11,0.359143721
CDK5R1,0.359129527
NPIPB13,0.359059041
CBX8,0.358878829
TP53AIP1,0.358857511
NDP,0.358698096
ANTKMT,0.358680483
RERG,0.358524141
PLCD4,0.358467101
COL6A5,0.35773524
EHD2,0.357421346
PM20D1,0.357301495
HOXD12,0.357023398
IL33,0.356990247
GNG11,0.356943142
JAM3,0.356908393
CELSR3,0.356821064
UMOD,0.356775373
LBX2,0.356713652
S100A16,0.356548811
CDH4,0.356522892
CCDC80,0.356426583
BNC2,0.356407813
TMPRSS11F,0.356344521
SP9,0.35600437
ACSL4,0.355895818
FABP5,0.355820629
SPATA18,0.355697303
DRD5,0.355469515
KCTD4,0.355375146
SPATA6,0.355264524
ALDH1B1,0.355079614
NPR3,0.355001253
GNB5,0.354987908
KCND2,0.354952879
APCDD1L,0.354600889
FAT2,0.354528638
TECTB,0.354333858
NSG2,0.354115168
ZNF219,0.353999464
OTX1,0.353923783
POTEI,0.353918494
NLRP4,0.353801407
HRH2,0.353756838
ARHGAP36,0.353703582
NAV2,0.353672195
SOX14,0.353560906
SOX7,0.353458926
KLF8,0.353347379
GRIK4,0.353286479
WNT10A,0.353131072
PPP1R12A,0.353060095
IQSEC3,0.353009243
GPRC5A,0.352889647
BOP1,0.352775935
CRISPLD1,0.352167861
PARVA,0.352085331
B4GALT6,0.352050551
LIPI,0.352039013
PLA2G7,0.35194089
TAL2,0.351907467
ANKRD45,0.351825324
CAPN12,0.351812039
LRRC36,0.351762638
ZNF667,0.35170633
TRIM16,0.351693671
DKK1,0.351681635
EFS,0.351571889
PCSK7,0.351462373
ZEB2,0.35121107
USH1G,0.351200969
RGS20,0.351151746
PHYHIP,0.350706662
ELMOD1,0.350346547
EFEMP2,0.350260214
ZNF728,0.350104023
FNDC9,0.350057291
PEG10,0.349973517
H4C5,0.349852227
AMHR2,0.349841465
ARHGEF9,0.349677662
CTSB,0.349649373
CBLN4,0.349626635
EEF1A2,0.34955353
CTXN3,0.349518275
FBLIM1,0.349479168
CHRD,0.349430109
RNF112,0.349393546
SOSTDC1,0.349336075
PTCHD1,0.349275051
CCDC136,0.349151392
IRAK3,0.349143379
CETP,0.34908632
ITIH5,0.348768172
PILRB,0.34876759
FGF7,0.348710827
KRT7,0.348696262
VSNL1,0.348385871
TRO,0.348360005
TGFB2,0.348282969
PLCD1,0.348245719
CYP11A1,0.348067047
LAMB3,0.347981439
SMIM24,0.347852467
INAVA,0.347649077
ITIH2,0.347492399
FAT4,0.34721473
TAAR1,0.347171661
ITGA9,0.347165149
NEK5,0.347118574
FOXS1,0.347063441
PLIN4,0.346957676
FGF20,0.346887323
TULP2,0.346878719
REC8,0.34673061
TRIM29,0.346692797
STRIP2,0.34665857
PRKCA,0.346552548
ACACB,0.346406512
KLHL13,0.346372845
PPARGC1B,0.346315851
ALAD,0.346105518
ZEB1,0.346077306
CCDC114,0.346007078
CXCR1,0.345755356
HGFAC,0.345682193
EVC2,0.345647341
DPY19L2,0.345312213
DZIP1,0.345206727
KANK4,0.345176421
BST2,0.345103113
SH3GL3,0.344984431
ZBTB7C,0.344823556
AOPEP,0.344625746
CRHBP,0.344578127
MANEAL,0.34443243
MAGEB17,0.344424658
GPRASP1,0.344363931
NMUR1,0.344270768
RFX3,0.344009271
TMEM51,0.343567972
TUBB2A,0.343559901
TMEM184A,0.343440706
FBXO30,0.343298252
ACOT11,0.343292513
TBX1,0.343216732
CD81,0.343044728
FGFR1,0.342939569
S100A2,0.34291687
C19orf18,0.342891403
CHST4,0.342872287
MAP1LC3B,0.34256919
EFHC2,0.342406264
SAC3D1,0.3423669
AVPI1,0.342339708
ELP3,0.342214239
PARM1,0.342167388
STARD8,0.342068297
FAM9B,0.341976682
SYCP2L,0.34190126
ASXL3,0.341749486
SH3PXD2B,0.341721794
NPY4R,0.341598388
ACSS3,0.341539235
PHACTR3,0.341454611
PHLDA1,0.341433883
TRAM2,0.341363201
PRIMA1,0.341265035
TBL1X,0.341225074
MYL5,0.34117555
HACD4,0.341065581
CFAP300,0.340744405
PI16,0.340682524
POU5F1B,0.340292171
ACAN,0.340206531
POLN,0.340157275
ITSN1,0.340033033
AIFM2,0.339838089
ADRA2B,0.339732769
NCCRP1,0.339590449
CRB1,0.339553148
PURG,0.339501309
LINC00672,0.339383131
LHFPL1,0.339376223
STK32C,0.339176045
PLA2G3,0.339054526
KCNS2,0.339012543
SIM2,0.338975791
MMD2,0.33886616
ARMCX1,0.33869553
SMR3A,0.338586281
RGS9,0.338551695
HOGA1,0.338417494
SLC25A48,0.338383363
FBXL22,0.338349659
PARP3,0.338301662
PAH,0.33818581
ADGRB1,0.338144037
PRELID2,0.338117734
BRINP2,0.338052533
BMP5,0.337985465
CCDC180,0.337879244
HPX,0.337736827
SLITRK6,0.337717633
C10orf90,0.337515596
C14orf132,0.337239158
BNIP2,0.337148834
SAPCD1,0.337074433
CD55,0.337052804
OR8G5,0.336733638
PAOX,0.336707836
TCEAL1,0.336535511
PDGFD,0.336521296
KSR1,0.336500874
KIAA1210,0.336420122
CEND1,0.336414031
REPS2,0.336367068
HS3ST1,0.336313862
ITGA2,0.336065743
CLEC2L,0.335943908
KCNQ5,0.335698762
FDCSP,0.335607842
PCDHA5,0.33557079
P2RX1,0.335138386
IQANK1,0.33502201
PDGFC,0.334976568
DNAJC18,0.334873241
PARD6G,0.334656713
SOWAHC,0.334424581
PRR36,0.334180674
F2RL2,0.334171723
ZNF660,0.334070878
DES,0.333970181
CPAMD8,0.333924434
TPRG1,0.333916583
CPED1,0.333611188
AC138969.1,0.333586388
DNAJC15,0.33346712
NOX4,0.333387494
KITLG,0.333248152
TDRD1,0.333051273
MRPL17,0.333021107
GYPE,0.332789191
DSC3,0.332361211
TYRP1,0.332255174
SCGB1A1,0.332168616
ZCCHC24,0.332107866
KIF26B,0.331925528
SEMA5B,0.331861996
RSPO3,0.331850571
KCNAB1,0.331741083
UMODL1,0.33158289
MCMDC2,0.33151672
KRT2,0.331378829
BNIPL,0.331356794
WFDC10B,0.331094877
SORBS2,0.330932488
PCDH10,0.330844297
NRCAM,0.330815871
SLC25A25,0.33070718
TMEM45B,0.330592447
ZFP92,0.330434974
MYH6,0.330367869
ISL2,0.330315794
FHL1,0.33026825
MICAL2,0.330137557
HAS3,0.330125674
HAS2,0.330050135
TRPC4,0.329995304
JAKMIP2,0.329995096
AKAIN1,0.329856307
RND3,0.329776733
SHISAL1,0.329684159
ABCC3,0.329675543
CBX2,0.329663301
COL12A1,0.329423874
MACIR,0.329341076
ADIG,0.329190044
SERPINB1,0.329163188
PRRT3,0.328986301
SLC22A8,0.328953818
PFKFB3,0.328899891
SPEG,0.328786166
PKIB,0.328666132
CELF2,0.328617418
SCHIP1,0.328420276
SOX5,0.328327985
CES1,0.328078641
DIXDC1,0.327942435
FAM13B,0.32786205
KRT23,0.327713353
GLRA2,0.327703636
SLC17A1,0.327632516
PDLIM1,0.327558728
TPPP3,0.327533571
C3orf22,0.32752912
RBM38,0.327244189
ITGB6,0.327161688
ALLC,0.327038559
HPD,0.32703695
SHCBP1,0.326990514
TMEM169,0.326757317
PRDM8,0.326717974
FZD7,0.326638422
SPINK14,0.326583293
DDO,0.326575784
LOXHD1,0.326530271
OPTC,0.326285737
HTR1E,0.326277239
ICA1L,0.326171438
TACC1,0.326109494
DPT,0.326100342
CAMK1G,0.326053262
ARMH4,0.326030013
PEX14,0.325996854
ANKMY2,0.325990773
C5,0.325948395
ANXA8,0.325855656
PIK3R1,0.325730067
WSCD2,0.325714296
KLHL10,0.325486419
RSPO2,0.325483661
UFSP1,0.325381755
FCGR3B,0.325381053
LIPE,0.325376208
EFHD1,0.325376136
CHST3,0.325304754
RPH3A,0.32528754
AL096711.2,0.32527714
ATP2A3,0.32523037
ZFAND2A,0.325180404
FNBP1,0.325137215
ADRA1D,0.325083936
NID1,0.324874804
MYO6,0.324857112
KCNE4,0.324815307
HNF4A,0.324788769
KCNQ4,0.324753516
RAB34,0.324632934
AOC3,0.324611475
KANK1,0.324539729
H2BC4,0.324278583
HSPH1,0.324198084
KIAA0408,0.324176827
GDF9,0.324138479
SMPDL3B,0.32408675
RPGRIP1,0.323979703
CCR10,0.323930313
ANKRD62,0.323912975
UPK1A,0.323911521
RADX,0.323751142
CHRM2,0.323618776
ZFHX4,0.323600169
PMCH,0.323563885
TMEM14C,0.323460877
PSIP1,0.323402844
KLF5,0.323305799
GATA5,0.323296167
NEIL3,0.323145972
YAP1,0.323046929
ZNF524,0.32303838
SNCG,0.322933405
HSD11B1,0.322599679
TFF1,0.322547595
AK5,0.322432575
NTRK1,0.322132073
TLN1,0.321891846
SLC12A1,0.321847348
EOGT,0.321653946
TRABD2A,0.321414241
LRRC26,0.321407037
CCDC74A,0.321337657
GNAI2,0.321228606
PRODH,0.321061575
OAT,0.320964094
FOXF1,0.320888005
DNASE1L2,0.320795989
BICD1,0.320425154
KCNE1,0.320295963
ITPR1,0.320208258
ALDH3A1,0.320060255
TICRR,0.320036131
CSPG4,0.320020179
DBNDD1,0.319843724
LRRC10B,0.319719211
CDK15,0.319672265
AK1,0.319531261
SPARCL1,0.319512741
NPIPB6,0.319406061
FGFR2,0.31935708
GALNT6,0.319265608
TMEM160,0.319201394
RRAS,0.319161545
RBP1,0.319058709
TOR1B,0.319056832
CHN1,0.318947714
FAM117B,0.31890733
CHIT1,0.318905587
MUC17,0.318902753
MAL,0.318719088
GSDMA,0.318689183
BNIP3L,0.318673697
ATAD3C,0.31865152
AIDA,0.318632114
ENTR1,0.318627329
CBR3,0.31854639
TIMP3,0.318269016
CHTF18,0.318084438
TUBA1A,0.318003558
TEKT2,0.317676845
ITGA1,0.317604821
FNIP2,0.317558627
RNF175,0.317520664
ADAM29,0.317517749
SLIT3,0.317493926
FAM111B,0.31724541
TRMT6,0.31724185
AP4S1,0.317065878
RAB12,0.316851247
WIF1,0.316818919
WWTR1,0.316279701
SFRP4,0.316201806
PTGES3L,0.316072863
PGF,0.315847102
TRAF3IP2,0.315761524
EME2,0.31575425
ADGRB3,0.315717303
ITGA5,0.315627389
PPAN,0.315577661
NLGN3,0.315541461
CCL17,0.315457208
ITGA7,0.315351303
KPNA3,0.315326278
SCRG1,0.315316494
B3GALT6,0.315274799
RASGRF2,0.31525877
DNM3,0.315208739
CNN2,0.315001632
TSHZ3,0.314754786
TMEM237,0.314664718
TEX45,0.314519116
SMCO3,0.314493048
INSYN1,0.314447785
SMIM23,0.314368533
LGALS3,0.314211009
SUGCT,0.314151257
ATF5,0.314081268
RNF212,0.313951189
CD200,0.313459484
TUBB6,0.313449086
STRC,0.313401847
NEK1,0.313328421
ZNF846,0.31325649
SLC52A1,0.313221656
DYSF,0.313163358
RNF224,0.3130057
VRTN,0.312945721
ITGB8,0.312863099
RBBP8,0.312862668
IL17C,0.31284345
IMPG2,0.312834033
C2orf50,0.312714154
APBB1,0.312654868
RAB17,0.312635796
ZNF80,0.312550834
FBXO32,0.312439985
VSX1,0.312384982
GRAMD4,0.312321528
KRT222,0.31229277
XKR5,0.312073855
ACTN1,0.312039167
MUC13,0.311855357
H2BU1,0.311752615
CCIN,0.31163879
MUC4,0.311470866
SLC16A7,0.31142065
TRIP6,0.311293922
TEX22,0.311158466
PTBP2,0.310929602
IGSF10,0.310899026
RBP2,0.310787868
P2RY12,0.310761252
PDE4A,0.310702534
SLC9C2,0.31068962
ERMN,0.310635043
TPPP2,0.310543424
PTGER2,0.310405807
FAM124A,0.310358825
PHOX2A,0.310326406
PITX2,0.310304409
S100A6,0.31025091
DENND2C,0.310190893
CENPN,0.310079033
CCK,0.309879971
OR2B6,0.309819259
PRR16,0.309816569
CFAP43,0.309736327
CCNJL,0.309578388
PCDHGB1,0.309425511
C9,0.309332684
KCNH8,0.309280439
EIF4E3,0.309091146
CCDC82,0.308889698
ZNF850,0.30880341
TCEAL6,0.308721748
GNG2,0.308696866
LRRK2,0.308660651
CCDC110,0.308526524
BMPER,0.308407092
SLC19A1,0.308213266
THYN1,0.308076472
SLC26A6,0.30800832
ITM2B,0.307814188
DUSP5,0.307636291
SEPTIN10,0.307594478
OR6F1,0.307203821
PLSCR4,0.307045429
MCAM,0.306948809
SNAPC1,0.306936832
TLCD1,0.306877031
TCN2,0.306854742
SERPINA10,0.306813208
SPATC1,0.306720531
GPLD1,0.306467511
SULF2,0.306213039
LINC00634,0.306145528
TSACC,0.30607151
FAM151A,0.306052503
TRIM36,0.306017244
SYCE1,0.305933217
CXCL11,0.305918607
FUT2,0.305914414
MTNR1A,0.305841245
PLCXD3,0.305816934
NUP210,0.305799408
SACS,0.305739837
ASB5,0.305559724
ADGRF4,0.305364652
HPGDS,0.305338278
MTFR1L,0.30525012
KAT2A,0.304999043
ODF3L2,0.304877364
ALDH2,0.304681314
TLR3,0.304432836
TOR4A,0.304374567
MAP7D3,0.304273697
ENTPD5,0.30399616
STOM,0.303965518
TMPRSS9,0.303951163
THEG,0.303929061
NLRP14,0.303715949
DMKN,0.30371316
MSMO1,0.303698162
HOXA7,0.303510879
OXR1,0.303284738
TAX1BP3,0.303097504
NPTN,0.303093404
OTOGL,0.303043751
MATN4,0.303012499
PPP1R14C,0.303003297
PLA2G2A,0.302966639
SSBP2,0.302884833
SPRY2,0.302626237
SYT6,0.30250989
MFSD3,0.30247966
H3C13,0.302397673
EMILIN3,0.302193638
ADRA2A,0.302105884
DGKB,0.302089893
STARD4,0.301890521
FSCN2,0.301813807
MAB21L1,0.301696738
OSR2,0.30169114
APOE,0.301676504
RPS6KC1,0.301536647
LRRC34,0.301482668
TTLL10,0.301468848
C6,0.301286207
SLC27A4,0.301248638
PHF19,0.301162321
PEX2,0.300982548
ZNF853,0.30096107
ASS1,0.300932789
PCP4,0.300826371
REX1BD,0.300805703
KLHL33,0.300798588
PITX1,0.300759756
PRR29,0.300758207
CPEB1,0.30074557
ARHGDIG,0.300628421
WFIKKN2,0.30044563
ZBTB47,0.30032037
BEND6,0.300314123
COL14A1,0.300188873
RDM1,0.300181693
SDHD,0.300074298
ANKRD1,0.300054369
BEND3,0.300051255
SYT11,0.299951655
MRGPRD,0.299898227
ERVV-1,0.29979592
ATP6V0A4,0.299508613
SMIM5,0.299249613
OR10H1,0.299003912
ZNF385B,0.298933797
YJEFN3,0.298893154
H2AW,0.298718882
SYCE3,0.298614733
INMT,0.298587241
MYH15,0.298482467
FAM155B,0.298395071
DLX5,0.298201054
TWNK,0.298129543
